127.0.0.1 - - [28/Apr/2018:15:12:13 +0800] "GET /banner-product1.jpg HTTP/1.1" 200 188554 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /18.png HTTP/1.1" 200 1445 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /20.png HTTP/1.1" 200 1441 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /19.png HTTP/1.1" 200 1378 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /men.png HTTP/1.1" 200 21617 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /12.png HTTP/1.1" 200 1335 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /22.png HTTP/1.1" 200 1417 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /women.png HTTP/1.1" 200 21683 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /kid.png HTTP/1.1" 200 24634 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /trending.png HTTP/1.1" 200 24616 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:22 +0800] "GET /index-main1.jpg HTTP/1.1" 200 33467 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-main3.jpg HTTP/1.1" 200 37707 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-main2.jpg HTTP/1.1" 200 48228 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /banner-product1.jpg HTTP/1.1" 200 188554 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera1.jpg HTTP/1.1" 200 11657 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera2.jpg HTTP/1.1" 200 12995 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera3.jpg HTTP/1.1" 200 12347 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera4.jpg HTTP/1.1" 200 13149 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera5.jpg HTTP/1.1" 200 14768 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera6.jpg HTTP/1.1" 200 13483 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera7.jpg HTTP/1.1" 200 12610 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-camera8.jpg HTTP/1.1" 200 10876 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /banner-product2.jpg HTTP/1.1" 200 113046 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /banner-product3.jpg HTTP/1.1" 200 107802 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-jewelry1.jpg HTTP/1.1" 200 99626 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-jewelry2.jpg HTTP/1.1" 200 78940 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-sport1.jpg HTTP/1.1" 200 89783 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /index-sport2.jpg HTTP/1.1" 200 78189 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /850-103681b3eaa419134c62ac250a35deaaaec8.jpg HTTP/1.1" 200 40954 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /850-1036e4259ae5f13a42aa993ea5e754913963.jpg HTTP/1.1" 200 111200 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /850-10366c6e2da27f144ef6b2f4e4fccd09bc81.jpg HTTP/1.1" 200 97574 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /850-1036product-9a60aadc45684c67a313dbe6557348a8.jpg HTTP/1.1" 200 65469 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /850-1036d754a7b3560246708f447a443bdbed3e.jpg HTTP/1.1" 200 45349 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /850-1036e53417106c604929a8e36f9c12ae9dc8.jpg HTTP/1.1" 200 57171 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:23 +0800] "GET /850-10369220138f4e9e49f7bffa7883e9eb47c2.jpg HTTP/1.1" 200 51175 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:24 +0800] "GET /850-103671a55f12041b483fa74e711a8165edda.jpg HTTP/1.1" 200 84531 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:24 +0800] "GET /850-1036866bcc888def4d61bae380ff9b9ed4df.jpg HTTP/1.1" 200 43295 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:24 +0800] "GET /850-1036a01264359f894e4187f081b9a8c3ac8c.jpg HTTP/1.1" 200 43295 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:51:24 +0800] "GET /850-10361f3d4e56ad4e4e8b8292bba563d03e64.jpg HTTP/1.1" 200 95326 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /13.png HTTP/1.1" 200 1835 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /banner-megamenu.jpg HTTP/1.1" 200 22475 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /14.png HTTP/1.1" 200 1362 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /15.png HTTP/1.1" 200 1434 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /16.png HTTP/1.1" 200 1392 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /17.png HTTP/1.1" 200 1492 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /18.png HTTP/1.1" 200 1445 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /19.png HTTP/1.1" 200 1378 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /20.png HTTP/1.1" 200 1441 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /22.png HTTP/1.1" 200 1417 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /men.png HTTP/1.1" 200 21617 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /12.png HTTP/1.1" 200 1335 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /women.png HTTP/1.1" 200 21683 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /kid.png HTTP/1.1" 200 24634 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /trending.png HTTP/1.1" 200 24616 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-main1.jpg HTTP/1.1" 200 33467 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-main2.jpg HTTP/1.1" 200 48228 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-main3.jpg HTTP/1.1" 200 37707 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /banner-product1.jpg HTTP/1.1" 200 188554 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera1.jpg HTTP/1.1" 200 11657 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera2.jpg HTTP/1.1" 200 12995 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera4.jpg HTTP/1.1" 200 13149 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera3.jpg HTTP/1.1" 200 12347 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera5.jpg HTTP/1.1" 200 14768 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera6.jpg HTTP/1.1" 200 13483 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera7.jpg HTTP/1.1" 200 12610 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /index-camera8.jpg HTTP/1.1" 200 10876 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /banner-product2.jpg HTTP/1.1" 200 113046 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:16 +0800] "GET /banner-product3.jpg HTTP/1.1" 200 107802 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /index-jewelry2.jpg HTTP/1.1" 200 78940 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /index-sport2.jpg HTTP/1.1" 200 78189 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /index-sport1.jpg HTTP/1.1" 200 89783 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /index-jewelry1.jpg HTTP/1.1" 200 99626 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /850-1036d754a7b3560246708f447a443bdbed3e.jpg HTTP/1.1" 200 45349 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /850-1036e53417106c604929a8e36f9c12ae9dc8.jpg HTTP/1.1" 200 57171 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /850-10369220138f4e9e49f7bffa7883e9eb47c2.jpg HTTP/1.1" 200 51175 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /850-103681b3eaa419134c62ac250a35deaaaec8.jpg HTTP/1.1" 200 40954 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /850-1036e4259ae5f13a42aa993ea5e754913963.jpg HTTP/1.1" 200 111200 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /850-10366c6e2da27f144ef6b2f4e4fccd09bc81.jpg HTTP/1.1" 200 97574 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:18 +0800] "GET /850-1036product-9a60aadc45684c67a313dbe6557348a8.jpg HTTP/1.1" 200 65469 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:19 +0800] "GET /850-103671a55f12041b483fa74e711a8165edda.jpg HTTP/1.1" 200 84531 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:19 +0800] "GET /850-1036866bcc888def4d61bae380ff9b9ed4df.jpg HTTP/1.1" 200 43295 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:19 +0800] "GET /850-10361f3d4e56ad4e4e8b8292bba563d03e64.jpg HTTP/1.1" 200 95326 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:52:19 +0800] "GET /850-1036a01264359f894e4187f081b9a8c3ac8c.jpg HTTP/1.1" 200 43295 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /13.png HTTP/1.1" 200 1835 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /banner-megamenu.jpg HTTP/1.1" 200 22475 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /14.png HTTP/1.1" 200 1362 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /15.png HTTP/1.1" 200 1434 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /16.png HTTP/1.1" 200 1392 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /17.png HTTP/1.1" 200 1492 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /18.png HTTP/1.1" 200 1445 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /19.png HTTP/1.1" 200 1378 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /12.png HTTP/1.1" 200 1335 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /22.png HTTP/1.1" 200 1417 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /20.png HTTP/1.1" 200 1441 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /men.png HTTP/1.1" 200 21617 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
127.0.0.1 - - [28/May/2018:20:53:37 +0800] "GET /women.png HTTP/1.1" 200 21683 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36"
